sample_idx,tweet_pos,tweet_id,text,strict_majority_label,unique_highest_frequency_label,chatgpt_label,strict_majority_is_8emotion,unique_highest_frequency_is_8emotion
25,19,1475117285807431682,Za sve koji/e se plaše da podele - sve je ok 🌷 Ne morate. I meni je i ovo previše što sam napisala. Tako se većinski osećamo. Evo jedno ❤️ #NisamPrijavila,poverenje,poverenje,strah,true,true
25,20,1475079433887354882,"#nisamprijavila jer sam na vreme pobegla iz njegove ordinacije, jedan od najcenjenih neurohirurga u zemlji, mrtav pijan, ja došla da molim za pomoć bolesnog brata",,gađenje,gađenje,false,true
25,21,1476307935588454405,Kada se suočite sa ostalim traumama u procesu  shvatite da je taj prvi kontkt sa lošim sistemom zaštite najmanji problem. Akcija #nisamprijavila i vest o pogibiji tri žene žrtve nasilja me je ponovo naterala da govorim na ovu temu.,,bes,tuga,false,true
25,23,1475178200917581826,"Придружићу се #NisamPrijavila тако што ћу рећи да сам двјема другарицама отварала очи какви су им партнери и упозоравала их на све могуће исходе и будуће ситуације. Све по цијену да се пријатељство и заврши и да будем најгора на свијету (што се са једном и десило), али нема везе.",,tuga,tuga,false,true
25,25,1475254629684371456,Tek kad krenem da pricam o zasto #NisamPrijavila  shvatim kakve rupe u sećanju imam. Vreme u tom paklu ne znam dal merim mesecima/godinama.,tuga,tuga,tuga,true,true
25,26,1475037226262278144,"@[user] @[user] Treba puno iskustva za to... jako puno.
I ucenja o tome sta su te crvene zastavice.
Zato je citanje #NisamPrijavila jako vazno.
Sutra ces znati kakva pitanja da postavis svom detetu, naucis da prepozna znake.",,poverenje,iščekivanje,false,true
25,27,1475144567020212234,"o svom iskustvu sam propricala tek nakon 6 godina, ali jos uvek nisam spremna da pricam o tome zasto #nisamprijavila, napisem pa obrisem. mozda neki drugi put, ali podrska za sve koji jesu napisali 💕",,,strah,false,false
25,28,1476272124381872129,"#NisamPrijavila Stric me je cesto vezivao za stari bolnicki krevet u podrumu gde me je ostavljao i po 10 sati bez ikakve hrane i vode, kada bi me pustio morao sam prvo gledati njega kako jede i pije pivo i jeo sam tek nakon sto je on zavrsio. Nisam prijavio, plasio sam se.",strah,strah,strah,true,true
25,29,1476163968284643329,"#NisamPrijavila koja god zena mi se obratila i rekla da nije prijavila ja sam nasla rjesenje - oko 50 rijesih slicajeva samo u BL, svi probno jer mi to nije primarni posao..Svoje nisam prijavila (a i sada trpim jedno poslovno brutalno izivljavanje) jer nemam svoja nova ledja..",,strah,tuga,false,true
25,31,1475068369149874180,Čitam #NisamPrijavila i malo je reći da se ježim...,gađenje,gađenje,strah,true,true
25,32,1475027078068289538,"Ne postoji veća gamad od muškaraca koju na bilo koji iskorištavaju žene, kao muškarac sramim se #NisamPrijavila",,gađenje,tuga,false,true
25,33,1475413337131433989,"Na temu #NisamPrijavila sjećam se da smo u srednjoj školi na psihologiji pričali koliko se seksualnog nasilja događa unutar obitelji tipa otac-kćer. I PSIHOLOGINJA je doslovno rekla: ""a šta te jadne cure mogu prijaviti, pa to im je tata, šta da njemu kažu?!""",bes,bes,bes,true,true
25,34,1475056369174822912,"#nisamprijavila mnogo toga, nisam prijavila ni onoga iz škole dok je sa grupom drugova obarao drugaricu na klupu i zajedno sa istim tim “dječacima” glumio gang rape dok je ona vikala da prestanu, a oni se smijali i govorili kako se pravi da joj ne prija",gađenje,gađenje,gađenje,true,true
25,36,1475810266290008068,@[user] Ne razumem zasto se sprdas sa #NisamPrijavila  Meni to mnogo ozbiljan problem ovog drustva. Svako dobro,,,bes,false,false
25,37,1475315738038657025,"Vecina prica pod #NisamPrijavila upravo govore o tome koliko ovo nase drustvu snosi krivicu jer mnoge zrtve nisu orijavile zbog osude ukucana, komsija, prijatelja, jer nazalost sramota ja biti zrtva, ali nekako nije sramota biti nasilnik",,bes,bes,false,true
25,38,1475574285209153545,#nisamprijavila jer kako pored svog srama koji osećam da se nosim i sa celim svetom.,,strah,strah,false,true
25,39,1475361797112832002,Ljubav za sve one koji nemaju snage ispričati svoju #NisamPrijavila priču.,radost,radost,tuga,true,true
25,40,1475221468065718278,Čitam danas vaše objave i želela sam da vam kažem da niste same. Ne mogu to da izgovorim jer ste kroz sve to prošle same. Sve što sada želim je da vas zagrlim.  💞#NisamPrijavila,radost,radost,poverenje,true,true
25,41,1475249563489476612,"TOLIKO MI JE TEŠKO DOK ČITAM #NisamPrijavila TVITOVE, ZELIM SVE DA VAS ZAGRLIM 😓😓😭, NAJVAŽNIJE JE DA SE SVAKI VAŠ GLAS ČUJE JAKO I DALEKO I DA VIŠE NIKO NIKADA NE PREĆUTI NASILJE !!!!!!!!",,tuga,tuga,false,true
25,42,1475029138088071173,Idite na #NisamPrijavila pa sledeći put razmislite pre nego što postavite pitanje ili iznesete vaše mišljenje od dva dinara.,bes,bes,bes,true,true
25,43,1475391172797476868,"da pricam o svojim  #Nisamprijavila raspali bi se brakovi, karijere i hod za život",,Emocionalno neutralno,strah,false,false
25,44,1475135592509980672,"#nisamprijavila 

1. Имала сам 13 година када ме је дечак из старијег разреда пратио после школе и сачекао да стигнем до мрака , а онда ме је заскочио , оборио а онда љубио иако сам покушала на све начине да га одгурам. Никоме нисам рекла јер ми је отац био строг и мислила сам",,strah,strah,false,true
25,45,1475893827059818496,"#NisamPrijavila

Našeg ujaka je silovala medicinska sestra 
na vakcinaciji treće buster doze

skinula se gola i sa špricem u rukama
ga krvnički silovala
strašno
nije smeo da se otima 
jer se uplašio igle

naš ujak nema tviter 
i rekao nam da to prijavimo u #NisamPrijavila",,gađenje,strah,false,true
25,46,1475151997246529538,Nakon sto sam izronila suze citajuci #nisamprijavila tvitove imam samo da kazem uvek verujte zrtvi pa makar se i kasnije ispostavilo da je lagala jer se lakse preboli lazna optuzba nego bilo koji vid nasilja,,tuga,poverenje,false,true
25,47,1475417712205643778,"Koliko se muškaraca gnušalo na #nisamprijavila sa argumentom da to nije za tviter. Ko vam je to rekao da je bilo koja društvena mreža cirkus koji služi samo za uveseljavanje ljudi? Uveseljavajte se slobodno, ali ne prozivajte one koji neće baš uvek da budu klovnovi...",,gađenje,bes,false,true
25,48,1475489869640126464,"Prijavila sam, ali kao da #NisamPrijavila",tuga,tuga,bes,true,true
25,49,1475250240429113344,"#NisamPrijavila jer sam znala da nece dobiti podrsku ni od svojih roditelja jer se udala mlada i sada treba da cuti i trpi.
#NisamPrijavila jer kada je skupila hrabrost da progovori bilo je prekasno.",tuga,tuga,tuga,true,true
